"","COSPARID","RSO_NAME","RSO_TYPE","PAYLOAD_OPERATIONAL_STATUS","ORBIT_TYPE","APPLICATION","SOURCE","LAUNCH_SITE","LAUNCH_DATE","DECAY_DATE","ORBITAL_PERIOD","12","13","14","INCLINATION","APOGEE","PERIGEE","18","19","20","21","22","23","a","e","i","w","W","V","X_","Y_","Z_","33","34","35","36","37","38","39","40","41","42","LAUNCH_YEAR"
"16094","2019-039AA","OneWeb99","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-22",7567,0,1.5708,0,0.698132,1.01485,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,2709.19,7065.38,12.7618,0.501487,-0.205402,7.25782,2022,2019-01-01
"16095","2019-039AB","OneWeb100","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-09",7567,0,1.5708,0,0.698132,1.68737,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,7030.21,2799.2,12.8246,0.188981,-0.50788,7.25782,2022,2019-01-01
"16096","2019-039AC","OneWeb101","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-07",7567,0,1.5708,0,0.698132,4.91053,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,7512.62,-905.492,12.8491,-0.0770592,-0.536349,7.25782,2022,2019-01-01
"16097","2019-039AD","OneWeb102","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-29",7567,0,1.5708,0,0.698132,0.667624,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,7562.37,264.252,12.8383,0.00661178,-0.541826,7.25782,2022,2019-01-01
"16098","2019-039AE","OneWeb103","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-03",7567,0,1.5708,0,0.698132,3.39653,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,4099.68,6360.19,12.778,0.448738,-0.30383,7.25782,2022,2019-01-01
"16099","2019-039AF","OneWeb104","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-23",7567,0,1.5708,0,0.698132,2.20608,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,6004.76,4604.59,12.8108,0.319924,-0.437399,7.25782,2022,2019-01-01
"16100","2019-039AG","OneWeb105","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-17",7567,0,1.5708,0,0.698132,1.52973,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,5498.46,5198.68,12.7984,0.36329,-0.402107,7.25782,2022,2019-01-01
"16101","2019-039AH","OneWeb106","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-29",7567,0,1.5708,0,0.698132,4.25202,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,3538.41,6688.72,12.7762,0.473176,-0.264178,7.25782,2022,2019-01-01
"16102","2019-039AI","OneWeb107","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-25",7567,0,1.5708,0,0.698132,3.05496,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,7526.36,783.09,12.8342,0.0438197,-0.540105,7.25782,2022,2019-01-01
"16103","2019-039AJ","OneWeb108","plat","+","LEO","comms","UK","FRGUI","2019-04-28","2027-04-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-05",7567,0,1.5708,0,0.698132,3.73314,5796.66,4863.97,0,-2.85654e-16,3.4043e-16,7.25783,7539.35,-646.118,12.8504,-0.0585359,-0.53869,7.25782,2022,2019-01-01
"16104","2019-040A","OneWeb109","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-31",7567,0,1.5708,0,1.0472,4.02171,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7063.84,2713.24,8.47606,0.18536,-0.505252,7.25782,2022,2019-01-01
"16105","2019-040B","OneWeb110","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-17",7567,0,1.5708,0,1.0472,0.453238,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7554.64,432.201,8.48882,0.0226049,-0.537671,7.25782,2022,2019-01-01
"16106","2019-040C","OneWeb111","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-21",7567,0,1.5708,0,1.0472,6.23364,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,6560.78,3770.35,8.4786,0.261084,-0.470633,7.25782,2022,2019-01-01
"16107","2019-040D","OneWeb112","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-02",7567,0,1.5708,0,1.0472,1.81813,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7194.31,2345.49,8.48295,0.15906,-0.514133,7.25782,2022,2019-01-01
"16108","2019-040E","OneWeb113","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-08",7567,0,1.5708,0,1.0472,0.307001,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,-1678.9,7378.4,8.39754,0.526589,0.111561,7.25782,2022,2019-01-01
"16109","2019-040F","OneWeb114","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-24",7567,0,1.5708,0,1.0472,3.1764,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7551.83,-478.813,8.48547,-0.0421695,-0.536475,7.25782,2022,2019-01-01
"16110","2019-040G","OneWeb115","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-14",7567,0,1.5708,0,1.0472,4.88277,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,6060.27,4531.29,8.46933,0.31575,-0.435858,7.25782,2022,2019-01-01
"16111","2019-040H","OneWeb116","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-26",7567,0,1.5708,0,1.0472,2.5104,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,4391.39,6162.4,8.46563,0.433567,-0.318935,7.25782,2022,2019-01-01
"16112","2019-040I","OneWeb117","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-26",7567,0,1.5708,0,1.0472,0.638906,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,6860.43,3192.78,8.47368,0.219689,-0.491315,7.25782,2022,2019-01-01
"16113","2019-040J","OneWeb118","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-22",7567,0,1.5708,0,1.0472,4.38277,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,3957.47,6449.64,8.46342,0.454461,-0.288379,7.25782,2022,2019-01-01
"16114","2019-040K","OneWeb119","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-30",7567,0,1.5708,0,1.0472,4.88172,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7462.32,-1254.26,8.49961,-0.097224,-0.529257,7.25782,2022,2019-01-01
"16115","2019-040L","OneWeb120","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-05",7567,0,1.5708,0,1.0472,3.3706,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,1930.3,7316.65,8.44148,0.518319,-0.145118,7.25782,2022,2019-01-01
"16116","2019-040M","OneWeb121","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-31",7567,0,1.5708,0,1.0472,0.984044,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7109.29,2591.79,8.47855,0.176671,-0.508353,7.25782,2022,2019-01-01
"16117","2019-040N","OneWeb122","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-09",7567,0,1.5708,0,1.0472,5.5693,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7423.94,1464.43,8.4788,0.0961595,-0.529504,7.25782,2022,2019-01-01
"16118","2019-040O","OneWeb123","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-26",7567,0,1.5708,0,1.0472,4.56566,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,649.121,7539.1,8.43396,0.535522,-0.054228,7.25782,2022,2019-01-01
"16119","2019-040P","OneWeb124","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-01",7567,0,1.5708,0,1.0472,3.54216,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,4904.71,5762.23,8.46252,0.40455,-0.355004,7.25782,2022,2019-01-01
"16120","2019-040Q","OneWeb125","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-04",7567,0,1.5708,0,1.0472,0.99623,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,5195.48,5501.49,8.46913,0.385685,-0.375405,7.25782,2022,2019-01-01
"16121","2019-040R","OneWeb126","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-06",7567,0,1.5708,0,1.0472,5.5881,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,2055.9,7282.36,8.4447,0.515742,-0.154016,7.25782,2022,2019-01-01
"16122","2019-040S","OneWeb127","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-21",7567,0,1.5708,0,1.0472,4.73722,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,3845.74,6516.88,8.46135,0.459364,-0.280504,7.25782,2022,2019-01-01
"16123","2019-040T","OneWeb128","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-04",7567,0,1.5708,0,1.0472,1.51024,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,5195.29,5501.67,8.46913,0.385697,-0.375392,7.25782,2022,2019-01-01
"16124","2019-040U","OneWeb129","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-31",7567,0,1.5708,0,1.0472,5.2541,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,1294.4,7455.46,8.4377,0.528884,-0.100037,7.25782,2022,2019-01-01
"16125","2019-040V","OneWeb130","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-20",7567,0,1.5708,0,1.0472,4.06366,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,3733.33,6581.92,8.4591,0.464112,-0.272577,7.25782,2022,2019-01-01
"16126","2019-040W","OneWeb131","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-20",7567,0,1.5708,0,1.0472,4.23531,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,3733.41,6581.87,8.4591,0.464109,-0.272583,7.25782,2022,2019-01-01
"16127","2019-040X","OneWeb132","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-24",7567,0,1.5708,0,1.0472,0.833798,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,6746.46,3427.05,8.47675,0.236471,-0.483467,7.25782,2022,2019-01-01
"16128","2019-040Y","OneWeb133","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-24",7567,0,1.5708,0,1.0472,0.150831,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7551.85,-478.451,8.48547,-0.0421438,-0.536477,7.25782,2022,2019-01-01
"16129","2019-040Z","OneWeb134","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-02",7567,0,1.5708,0,1.0472,0.162147,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,5003,5677.1,8.46408,0.398386,-0.361903,7.25782,2022,2019-01-01
"16130","2019-040AA","OneWeb135","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-25",7567,0,1.5708,0,1.0472,4.58045,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,4284.89,6236.91,8.46617,0.438981,-0.311441,7.25782,2022,2019-01-01
"16131","2019-040AB","OneWeb136","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-24",7567,0,1.5708,0,1.0472,4.4182,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,389.568,7556.96,8.42845,0.53707,-0.0357812,7.25782,2022,2019-01-01
"16132","2019-040AC","OneWeb137","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-15",7567,0,1.5708,0,1.0472,0.176249,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,-780.292,7526.66,8.41749,0.536177,0.0474689,7.25782,2022,2019-01-01
"16133","2019-040AD","OneWeb138","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-26",7567,0,1.5708,0,1.0472,0.854426,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,648.922,7539.12,8.43396,0.535523,-0.0542139,7.25782,2022,2019-01-01
"16134","2019-040AE","OneWeb139","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-09",7567,0,1.5708,0,1.0472,2.20138,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7423.94,1464.43,8.4788,0.0961599,-0.529504,7.25782,2022,2019-01-01
"16135","2019-040AF","OneWeb140","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-12",7567,0,1.5708,0,1.0472,5.93863,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,7489.61,1079.43,8.48041,0.0687083,-0.53375,7.25782,2022,2019-01-01
"16136","2019-040AG","OneWeb141","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-06",7567,0,1.5708,0,1.0472,2.7315,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,-1931.74,7316.27,8.39372,0.522445,0.129616,7.25782,2022,2019-01-01
"16137","2019-040AH","OneWeb142","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-20",7567,0,1.5708,0,1.0472,6.12161,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,3733.38,6581.89,8.4591,0.46411,-0.272581,7.25782,2022,2019-01-01
"16138","2019-040AI","OneWeb143","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-08",7567,0,1.5708,0,1.0472,2.55409,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,5561.5,5131.19,8.4746,0.358953,-0.401042,7.25782,2022,2019-01-01
"16139","2019-040AJ","OneWeb144","plat","+","LEO","comms","UK","FRGUI","2019-05-29","2027-05-29",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-29",7567,0,1.5708,0,1.0472,4.59437,3783.5,6553.21,0,-3.84861e-16,2.222e-16,7.25783,4703.39,5927.69,8.46229,0.416538,-0.340868,7.25782,2022,2019-01-01
"16140","2019-041A","OneWeb145","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-18",7567,0,1.5708,0,1.39626,6.07809,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,-3071.4,6915.63,3.06646,0.491302,0.214981,7.25782,2022,2019-01-01
"16141","2019-041B","OneWeb146","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-06",7567,0,1.5708,0,1.39626,2.84353,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,3237.4,6839.5,3.10048,0.483378,-0.232092,7.25782,2022,2019-01-01
"16142","2019-041C","OneWeb147","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-06",7567,0,1.5708,0,1.39626,5.05834,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,-559.15,7546.31,3.08346,0.534991,0.036675,7.25782,2022,2019-01-01
"16143","2019-041D","OneWeb148","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-15",7567,0,1.5708,0,1.39626,0.462639,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,6844.35,3227.13,3.08616,0.225968,-0.486191,7.25782,2022,2019-01-01
"16144","2019-041E","OneWeb149","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-29",7567,0,1.5708,0,1.39626,1.32196,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,2392.64,7178.77,3.09453,0.507768,-0.172365,7.25782,2022,2019-01-01
"16145","2019-041F","OneWeb150","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-18",7567,0,1.5708,0,1.39626,5.22617,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,4570.82,6030.51,3.09494,0.425518,-0.326246,7.25782,2022,2019-01-01
"16146","2019-041G","OneWeb151","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-27",7567,0,1.5708,0,1.39626,5.57044,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,2143.95,7256.92,3.09802,0.513406,-0.154777,7.25782,2022,2019-01-01
"16147","2019-041H","OneWeb152","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-16",7567,0,1.5708,0,1.39626,2.33683,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,6898.78,3109.07,3.08735,0.217581,-0.490001,7.25782,2022,2019-01-01
"16148","2019-041I","OneWeb153","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-17",7567,0,1.5708,0,1.39626,1.16623,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,-3071.7,6915.5,3.06646,0.491292,0.215002,7.25782,2022,2019-01-01
"16149","2019-041J","OneWeb154","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-30",7567,0,1.5708,0,1.39626,3.36781,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,2515.71,7136.57,3.09315,0.504728,-0.181067,7.25782,2022,2019-01-01
"16150","2019-041K","OneWeb155","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-11",7567,0,1.5708,0,1.39626,3.19233,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,6606.33,3689.96,3.08339,0.258861,-0.469518,7.25782,2022,2019-01-01
"16151","2019-041L","OneWeb156","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-31",7567,0,1.5708,0,1.39626,2.8565,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,5794.41,4866.66,3.09,0.342558,-0.412469,7.25782,2022,2019-01-01
"16152","2019-041M","OneWeb157","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-31",7567,0,1.5708,0,1.39626,3.0272,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,5794.11,4867,3.09,0.342583,-0.412449,7.25782,2022,2019-01-01
"16153","2019-041N","OneWeb158","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-16",7567,0,1.5708,0,1.39626,3.36581,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,6898.79,3109.05,3.08735,0.217579,-0.490002,7.25782,2022,2019-01-01
"16154","2019-041O","OneWeb159","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-11",7567,0,1.5708,0,1.39626,0.49258,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,91.2433,7566.45,3.09383,0.536161,-0.00943317,7.25782,2022,2019-01-01
"16155","2019-041P","OneWeb160","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-29",7567,0,1.5708,0,1.39626,1.1651,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,5623.47,5063.21,3.08776,0.356558,-0.400438,7.25782,2022,2019-01-01
"16156","2019-041Q","OneWeb161","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-22",7567,0,1.5708,0,1.39626,5.5834,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,4974.6,5702,3.09833,0.402078,-0.354729,7.25782,2022,2019-01-01
"16157","2019-041R","OneWeb162","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-04",7567,0,1.5708,0,1.39626,2.35642,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,6115.32,4456.72,3.09436,0.31338,-0.435046,7.25782,2022,2019-01-01
"16158","2019-041S","OneWeb163","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-19",7567,0,1.5708,0,1.39626,2.36016,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,4673.57,5951.24,3.09629,0.419859,-0.333496,7.25782,2022,2019-01-01
"16159","2019-041T","OneWeb164","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-18",7567,0,1.5708,0,1.39626,0.48866,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,7001.66,2869.88,3.0886,0.200591,-0.497195,7.25782,2022,2019-01-01
"16160","2019-041U","OneWeb165","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-31",7567,0,1.5708,0,1.39626,4.39948,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,5794.26,4866.83,3.09,0.34257,-0.412459,7.25782,2022,2019-01-01
"16161","2019-041V","OneWeb166","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-14",7567,0,1.5708,0,1.39626,3.21565,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,4145.3,6330.56,3.09285,0.446955,-0.296215,7.25782,2022,2019-01-01
"16162","2019-041W","OneWeb167","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-13",7567,0,1.5708,0,1.39626,1.34415,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,6729.38,3460.48,3.08392,0.242551,-0.47814,7.25782,2022,2019-01-01
"16163","2019-041X","OneWeb168","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-02",7567,0,1.5708,0,1.39626,1.00737,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,5958.08,4664.85,3.09339,0.32819,-0.423986,7.25782,2022,2019-01-01
"16164","2019-041Y","OneWeb169","plat","+","LEO","comms","UK","FRGUI","2019-06-28","2027-06-28",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-03",7567,0,1.5708,0,1.39626,6.11995,1314,7452.04,0,-4.37648e-16,7.71692e-17,7.25783,-4632.54,5983.23,3.04961,0.425838,0.326008,7.25782,2022,2019-01-01
