"","OBJECT_NAME","OBJECT_ID","NORAD_CAT_ID","OBJECT_TYPE","OPS_STATUS_CODE","OWNER","LAUNCH_DATE","LAUNCH_SITE","DECAY_DATE","PERIOD","INCLINATION","APOGEE","PERIGEE","RCS","DATA_STATUS_CODE","ORBIT_CENTER","ORBIT_TYPE","LAUNCH_YEAR"
"46940","BRO-2","2020-085M",46940,"PAY","+","FR","2020-11-20","RLLB",NA,94.39,97.47,497,481,NA,NA,"EA","ORB",2020-01-01
"46941","SPACEBEENZ-5","2020-085N",46941,"PAY","+","NZ","2020-11-20","RLLB",NA,93.6,97.45,458,443,NA,NA,"EA","ORB",2020-01-01
"46942","SPACEBEENZ-6","2020-085P",46942,"PAY","+","NZ","2020-11-20","RLLB",NA,93.63,97.45,460,445,NA,NA,"EA","ORB",2020-01-01
"46943","BRO-3","2020-085Q",46943,"PAY","+","FR","2020-11-20","RLLB",NA,94.2,97.45,487,473,NA,NA,"EA","ORB",2020-01-01
"46944","SPACEBEE-33","2020-085R",46944,"PAY","+","US","2020-11-20","RLLB",NA,92.54,97.44,405,392,NA,NA,"EA","ORB",2020-01-01
"46945","SPACEBEE-29","2020-085S",46945,"PAY","+","US","2020-11-20","RLLB",NA,92.16,97.44,386,374,NA,NA,"EA","ORB",2020-01-01
"46946","SPACEBEE-32","2020-085T",46946,"PAY","+","US","2020-11-20","RLLB",NA,92.48,97.44,402,390,NA,NA,"EA","ORB",2020-01-01
"46947","SPACEBEE-31","2020-085U",46947,"PAY","+","US","2020-11-20","RLLB",NA,92.34,97.43,396,383,NA,NA,"EA","ORB",2020-01-01
"46948","SPACEBEE-28","2020-085V",46948,"PAY","+","US","2020-11-20","RLLB",NA,92.05,97.43,382,368,NA,NA,"EA","ORB",2020-01-01
"46949","SPACEBEE-30","2020-085W",46949,"PAY","+","US","2020-11-20","RLLB",NA,92.27,97.44,392,380,NA,NA,"EA","ORB",2020-01-01
"46950","SPACEBEE-27","2020-085X",46950,"PAY","+","US","2020-11-20","RLLB",NA,91.47,97.43,354,340,NA,NA,"EA","ORB",2020-01-01
"46951","SPACEBEE-25","2020-085Y",46951,"PAY","+","US","2020-11-20","RLLB",NA,90.81,97.42,326,303,NA,NA,"EA","ORB",2020-01-01
"46952","SPACEBEE-24","2020-085Z",46952,"PAY","+","US","2020-11-20","RLLB",NA,91.95,97.43,377,363,NA,NA,"EA","ORB",2020-01-01
"46953","SPACEBEE-22","2020-085AA",46953,"PAY","+","US","2020-11-20","RLLB",NA,90.27,97.42,297,278,NA,NA,"EA","ORB",2020-01-01
"46954","DRAGRACER 1 (ALCHEMY)","2020-085AB",46954,"PAY","D","US","2020-11-20","RLLB","2021-07-19",88.14,97.31,195,171,NA,NA,"EA","IMP",2020-01-01
"46955","DRAGRACER 2 (AUGURY)","2020-085AC",46955,"PAY","+","US","2020-11-20","RLLB",NA,94.58,97.46,508,488,NA,NA,"EA","ORB",2020-01-01
"46956","SPACEBEE-26","2020-085AD",46956,"PAY","+","US","2020-11-20","RLLB",NA,91.82,97.43,371,357,NA,NA,"EA","ORB",2020-01-01
"46957","SPACEBEENZ-2","2020-085AE",46957,"PAY","+","NZ","2020-11-20","RLLB",NA,93.45,97.45,451,436,NA,NA,"EA","ORB",2020-01-01
"46958","SPACEBEE-39","2020-085AF",46958,"PAY","+","US","2020-11-20","RLLB",NA,92.19,97.44,389,375,NA,NA,"EA","ORB",2020-01-01
"46959","SPACEBEENZ-1","2020-085AG",46959,"PAY","+","NZ","2020-11-20","RLLB",NA,93.38,97.45,447,433,NA,NA,"EA","ORB",2020-01-01
"46960","SPACEBEE-23","2020-085AH",46960,"PAY","+","US","2020-11-20","RLLB",NA,91,97.43,332,315,NA,NA,"EA","ORB",2020-01-01
"46984","SENTINEL-6","2020-086A",46984,"PAY","+","ESA","2020-11-21","AFWTR",NA,112.42,66.04,1344,1332,NA,NA,"EA","ORB",2020-01-01
"46985","FALCON 9 R/B","2020-086B",46985,"R/B","D","US","2020-11-21","AFWTR","2020-11-22",112.02,66.07,1329,1310,NA,NA,"EA","IMP",2020-01-01
"47097","CHANG'E-5","2020-087A",47097,"PAY","+","PRC","2020-11-23","WSC",NA,36761.21,26.56,467513,252189,NA,NA,"EM","ORB",2020-01-01
"47098","CZ-5 R/B","2020-087B",47098,"R/B","D","PRC","2020-11-23","WSC","2020-11-30",9654.72,21.74,287434,198,NA,"NEA","EA","IMP",2020-01-01
"47122","STARLINK-1777","2020-088A",47122,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47123","STARLINK-1779","2020-088B",47123,"PAY","D","US","2020-11-25","AFETR","2021-08-26",88.11,53.04,188,174,NA,NA,"EA","IMP",2020-01-01
"47124","STARLINK-1785","2020-088C",47124,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47125","STARLINK-1787","2020-088D",47125,"PAY","D","US","2020-11-25","AFETR","2021-09-13",87.84,53.06,174,161,NA,NA,"EA","IMP",2020-01-01
"47126","STARLINK-1812","2020-088E",47126,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47127","STARLINK-1836","2020-088F",47127,"PAY","D","US","2020-11-25","AFETR","2021-10-03",87.9,53.04,174,167,NA,NA,"EA","IMP",2020-01-01
"47128","STARLINK-1837","2020-088G",47128,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47129","STARLINK-1838","2020-088H",47129,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47130","STARLINK-1839","2020-088J",47130,"PAY","+","US","2020-11-25","AFETR",NA,94.49,53.06,495,493,NA,NA,"EA","ORB",2020-01-01
"47131","STARLINK-1840","2020-088K",47131,"PAY","D","US","2020-11-25","AFETR","2022-01-29",88.43,53.04,201,192,NA,NA,"EA","IMP",2020-01-01
"47132","STARLINK-1842","2020-088L",47132,"PAY","D","US","2020-11-25","AFETR","2021-07-05",87.88,53.04,178,161,NA,NA,"EA","IMP",2020-01-01
"47133","STARLINK-1843","2020-088M",47133,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47134","STARLINK-1844","2020-088N",47134,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47135","STARLINK-1845","2020-088P",47135,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47136","STARLINK-1846","2020-088Q",47136,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47137","STARLINK-1849","2020-088R",47137,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47138","STARLINK-1850","2020-088S",47138,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47139","STARLINK-1852","2020-088T",47139,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47140","STARLINK-1853","2020-088U",47140,"PAY","D","US","2020-11-25","AFETR","2022-01-28",88.23,53.03,189,185,NA,NA,"EA","IMP",2020-01-01
"47141","STARLINK-1854","2020-088V",47141,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47142","STARLINK-1855","2020-088W",47142,"PAY","D","US","2020-11-25","AFETR","2021-09-11",88.42,53.04,205,187,NA,NA,"EA","IMP",2020-01-01
"47143","STARLINK-1856","2020-088X",47143,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47144","STARLINK-1857","2020-088Y",47144,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47145","STARLINK-1858","2020-088Z",47145,"PAY","D","US","2020-11-25","AFETR","2022-08-09",88.15,53.03,188,177,NA,NA,"EA","IMP",2020-01-01
"47146","STARLINK-1859","2020-088AA",47146,"PAY","D","US","2020-11-25","AFETR","2022-04-03",87.36,53.05,144,143,NA,NA,"EA","IMP",2020-01-01
"47147","STARLINK-1860","2020-088AB",47147,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47148","STARLINK-1861","2020-088AC",47148,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47149","STARLINK-1862","2020-088AD",47149,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47150","STARLINK-1863","2020-088AE",47150,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47151","STARLINK-1864","2020-088AF",47151,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47152","STARLINK-1866","2020-088AG",47152,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47153","STARLINK-1867","2020-088AH",47153,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47154","STARLINK-1868","2020-088AJ",47154,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47155","STARLINK-1869","2020-088AK",47155,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47156","STARLINK-1870","2020-088AL",47156,"PAY","D","US","2020-11-25","AFETR","2022-04-24",88.16,53.03,190,177,NA,NA,"EA","IMP",2020-01-01
"47157","STARLINK-1871","2020-088AM",47157,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47158","STARLINK-1873","2020-088AN",47158,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47159","STARLINK-1874","2020-088AP",47159,"PAY","D","US","2020-11-25","AFETR","2022-06-28",87.3,53.07,151,130,NA,NA,"EA","IMP",2020-01-01
"47160","STARLINK-1875","2020-088AQ",47160,"PAY","D","US","2020-11-25","AFETR","2021-11-29",87.89,53.03,174,166,NA,NA,"EA","IMP",2020-01-01
"47161","STARLINK-1876","2020-088AR",47161,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47162","STARLINK-1877","2020-088AS",47162,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47163","STARLINK-1878","2020-088AT",47163,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47164","STARLINK-1879","2020-088AU",47164,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47165","STARLINK-1880","2020-088AV",47165,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47166","STARLINK-1881","2020-088AW",47166,"PAY","+","US","2020-11-25","AFETR",NA,92.61,53.05,405,400,NA,NA,"EA","ORB",2020-01-01
"47167","STARLINK-1884","2020-088AX",47167,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47168","STARLINK-1885","2020-088AY",47168,"PAY","D","US","2020-11-25","AFETR","2022-08-14",87.35,53,145,141,NA,NA,"EA","IMP",2020-01-01
"47169","STARLINK-1886","2020-088AZ",47169,"PAY","D","US","2020-11-25","AFETR","2021-10-22",87.44,53.05,152,144,NA,NA,"EA","IMP",2020-01-01
"47170","STARLINK-1887","2020-088BA",47170,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47171","STARLINK-1888","2020-088BB",47171,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47172","STARLINK-1889","2020-088BC",47172,"PAY","D","US","2020-11-25","AFETR","2022-04-09",88.55,53.03,207,199,NA,NA,"EA","IMP",2020-01-01
"47173","STARLINK-1890","2020-088BD",47173,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47174","STARLINK-1891","2020-088BE",47174,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47175","STARLINK-1895","2020-088BF",47175,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47176","STARLINK-1900","2020-088BG",47176,"PAY","D","US","2020-11-25","AFETR","2021-04-17",87.51,53.06,158,144,NA,NA,"EA","IMP",2020-01-01
"47177","STARLINK-1907","2020-088BH",47177,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47178","STARLINK-1912","2020-088BJ",47178,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"47179","STARLINK-1913","2020-088BK",47179,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47180","STARLINK-1914","2020-088BL",47180,"PAY","D","US","2020-11-25","AFETR","2021-10-30",88.26,53.04,194,183,NA,NA,"EA","IMP",2020-01-01
"47181","STARLINK-1927","2020-088BM",47181,"PAY","+","US","2020-11-25","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"47202","LUCAS (JDRS-1)","2020-089A",47202,"PAY","+","JPN","2020-11-29","TANSC",NA,1436.14,0.04,35791,35784,NA,NA,"EA","ORB",2020-01-01
"47203","H-2A R/B","2020-089B",47203,"R/B","D","JPN","2020-11-29","TANSC","2021-06-13",104.6,27.95,1851,100,NA,NA,"EA","IMP",2020-01-01
"47226","FALCON EYE 2","2020-090A",47226,"PAY","+","UAE","2020-12-02","FRGUI",NA,96.98,97.85,615,613,NA,NA,"EA","ORB",2020-01-01
"47227","GONETS-M 20","2020-091A",47227,"PAY","+","CIS","2020-12-03","PLMSC",NA,115.86,82.5,1510,1478,NA,NA,"EA","ORB",2020-01-01
"47228","GONETS-M 21","2020-091B",47228,"PAY","+","CIS","2020-12-03","PLMSC",NA,115.86,82.5,1506,1483,NA,NA,"EA","ORB",2020-01-01
"47229","GONETS-M 22","2020-091C",47229,"PAY","+","CIS","2020-12-03","PLMSC",NA,115.86,82.5,1511,1478,NA,NA,"EA","ORB",2020-01-01
"47230","COSMOS 2548","2020-091D",47230,"PAY","+","CIS","2020-12-03","PLMSC",NA,115.86,82.5,1506,1483,NA,NA,"EA","ORB",2020-01-01
"47231","GAOFEN 14","2020-092A",47231,"PAY","+","PRC","2020-12-06","XICLF",NA,94.38,97.38,492,486,NA,NA,"EA","ORB",2020-01-01
"47232","CZ-3B R/B","2020-092B",47232,"R/B",NA,"PRC","2020-12-06","XICLF",NA,92.78,97.32,456,366,NA,NA,"EA","ORB",2020-01-01
"47233","DRAGON CRS-21","2020-093A",47233,"PAY","D","US","2020-12-06","AFETR","2021-01-14",90.57,51.64,403,201,NA,NA,"EA","IMP",2020-01-01
"47234","GECAM-A","2020-094A",47234,"PAY","+","PRC","2020-12-09","XICLF",NA,96.55,29,602,584,NA,NA,"EA","ORB",2020-01-01
"47235","GECAM-B","2020-094B",47235,"PAY","+","PRC","2020-12-09","XICLF",NA,96.54,29,602,584,NA,NA,"EA","ORB",2020-01-01
"47237","USA 311","2020-095A",47237,"PAY","+","US","2020-12-11","AFETR",NA,1436.12,6.75,36005,35570,NA,"NEA","EA","ORB",2020-01-01
"47238","DELTA 4 R/B","2020-095B",47238,"R/B",NA,"US","2020-12-11","AFETR",NA,1514.58,6.66,38464,36154,NA,"NEA","EA","ORB",2020-01-01
"47239","CZ-11 R/B","2020-094D",47239,"R/B","D","PRC","2020-12-09","XICLF","2020-12-23",88.73,28.89,287,136,NA,NA,"EA","IMP",2020-01-01
"47240","SXM-7","2020-096A",47240,"PAY","P","US","2020-12-13","AFETR",NA,1436.08,0.04,35795,35778,NA,NA,"EA","ORB",2020-01-01
"47241","FALCON 9 R/B","2020-096B",47241,"R/B",NA,"US","2020-12-13","AFETR",NA,312.6,27.08,17554,205,NA,NA,"EA","ORB",2020-01-01
"47242","IPM 2 & BREEZE-M R/B","2020-097A",47242,"PAY","+","CIS","2020-12-14","PLMSC",NA,1511.06,1.73,37609,36874,NA,NA,"EA","ORB",2020-01-01
"47252","OBJECT E","2020-091E",47252,"UNK",NA,"CIS","2020-12-03","PLMSC",NA,115.85,82.5,1506,1482,NA,NA,"EA","ORB",2020-01-01
"47253","STRIX-ALPHA","2020-098A",47253,"PAY","+","JPN","2020-12-15","RLLB",NA,94.14,97.3,486,468,NA,NA,"EA","ORB",2020-01-01
"47254","ELECTRON KICK STAGE R/B","2020-098B",47254,"R/B",NA,"US","2020-12-15","RLLB",NA,94.25,97.3,492,472,NA,NA,"EA","ORB",2020-01-01
"47255","ELECTRON R/B","2020-098C",47255,"R/B","D","US","2020-12-15","RLLB","2020-12-28",87.04,97.32,140,116,NA,NA,"EA","IMP",2020-01-01
"47256","CMS-01","2020-099A",47256,"PAY","+","IND","2020-12-17","SRILR",NA,1436.07,0.09,35819,35754,NA,NA,"EA","ORB",2020-01-01
"47257","PSLV R/B","2020-099B",47257,"R/B",NA,"IND","2020-12-17","SRILR",NA,348.72,17.85,19821,245,NA,NA,"EA","ORB",2020-01-01
"47258","ONEWEB-0102","2020-100A",47258,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47259","ONEWEB-0109","2020-100B",47259,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47260","ONEWEB-0110","2020-100C",47260,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47261","ONEWEB-0111","2020-100D",47261,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47262","ONEWEB-0114","2020-100E",47262,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47263","ONEWEB-0117","2020-100F",47263,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47264","ONEWEB-0118","2020-100G",47264,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1216,1212,NA,NA,"EA","ORB",2020-01-01
"47265","ONEWEB-0119","2020-100H",47265,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47266","ONEWEB-0120","2020-100J",47266,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.88,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47267","ONEWEB-0121","2020-100K",47267,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.88,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47268","ONEWEB-0122","2020-100L",47268,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47269","ONEWEB-0123","2020-100M",47269,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47270","ONEWEB-0124","2020-100N",47270,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1213,NA,NA,"EA","ORB",2020-01-01
"47271","ONEWEB-0125","2020-100P",47271,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47272","ONEWEB-0126","2020-100Q",47272,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47273","ONEWEB-0127","2020-100R",47273,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47274","ONEWEB-0128","2020-100S",47274,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1213,NA,NA,"EA","ORB",2020-01-01
"47275","ONEWEB-0129","2020-100T",47275,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1216,1211,NA,NA,"EA","ORB",2020-01-01
"47276","ONEWEB-0130","2020-100U",47276,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47277","ONEWEB-0131","2020-100V",47277,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47278","ONEWEB-0132","2020-100W",47278,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47279","ONEWEB-0133","2020-100X",47279,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47280","ONEWEB-0134","2020-100Y",47280,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1213,NA,NA,"EA","ORB",2020-01-01
"47281","ONEWEB-0135","2020-100Z",47281,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47282","ONEWEB-0136","2020-100AA",47282,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1213,NA,NA,"EA","ORB",2020-01-01
"47283","ONEWEB-0137","2020-100AB",47283,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47284","ONEWEB-0138","2020-100AC",47284,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47285","ONEWEB-0139","2020-100AD",47285,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1213,NA,NA,"EA","ORB",2020-01-01
"47286","ONEWEB-0140","2020-100AE",47286,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47287","ONEWEB-0141","2020-100AF",47287,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47288","ONEWEB-0142","2020-100AG",47288,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47289","ONEWEB-0143","2020-100AH",47289,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47290","ONEWEB-0144","2020-100AJ",47290,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47291","ONEWEB-0145","2020-100AK",47291,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47292","ONEWEB-0146","2020-100AL",47292,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47293","ONEWEB-0147","2020-100AM",47293,"PAY","+","UK","2020-12-18","VOSTO",NA,109.72,87.89,1215,1212,NA,NA,"EA","ORB",2020-01-01
"47294","USA 312","2020-101A",47294,"PAY","+","US","2020-12-19","AFETR",NA,95.06,53,527,516,NA,"NEA","EA","ORB",2020-01-01
"47295","USA 313","2020-101B",47295,"PAY","+","US","2020-12-19","AFETR",NA,95.05,53,525,516,NA,"NEA","EA","ORB",2020-01-01
"47296","YUANGUANG","2020-102A",47296,"PAY","+","PRC","2020-12-22","WSC",NA,94.46,97.43,498,487,NA,NA,"EA","ORB",2020-01-01
"47297","HAISI 1","2020-102B",47297,"PAY","+","PRC","2020-12-22","WSC",NA,94.64,97.43,506,497,NA,NA,"EA","ORB",2020-01-01
"47298","XJY-7","2020-102C",47298,"PAY","+","PRC","2020-12-22","WSC",NA,94.45,97.39,495,489,NA,NA,"EA","ORB",2020-01-01
"47299","TIANQI-8","2020-102D",47299,"PAY","+","PRC","2020-12-22","WSC",NA,94.42,97.43,493,487,NA,NA,"EA","ORB",2020-01-01
"47300","ET-SMART-RSS","2020-102E",47300,"PAY","+","PRC","2020-12-22","WSC",NA,94.13,97.44,478,474,NA,NA,"EA","ORB",2020-01-01
"47301","CZ-8 R/B","2020-102F",47301,"R/B",NA,"PRC","2020-12-22","WSC",NA,92.52,97.47,442,354,NA,NA,"EA","ORB",2020-01-01
"47302","YAOGAN-33","2020-103A",47302,"PAY","+","PRC","2020-12-27","JSC",NA,98.69,98.19,697,695,NA,NA,"EA","ORB",2020-01-01
"47303","WEINA 2","2020-103B",47303,"PAY","+","PRC","2020-12-27","JSC",NA,98.69,98.2,699,693,NA,NA,"EA","ORB",2020-01-01
"47304","CZ-4C R/B","2020-103C",47304,"R/B",NA,"PRC","2020-12-27","JSC",NA,96.64,98.29,678,517,NA,NA,"EA","ORB",2020-01-01
"47305","CSO 2","2020-104A",47305,"PAY","+","FR","2020-12-29","FRGUI",NA,94.03,97.36,473,470,NA,"NEA","EA","ORB",2020-01-01
"47306","TURKSAT 5A","2021-001A",47306,"PAY","+","TURK","2021-01-08","AFETR",NA,1436.11,0.01,35787,35786,NA,NA,"EA","ORB",2021-01-01
"47307","FALCON 9 R/B","2021-001B",47307,"R/B",NA,"US","2021-01-08","AFETR",NA,1005.15,14.69,53557,164,NA,NA,"EA","ORB",2021-01-01
"47309","CAPE-3","2021-002A",47309,"PAY","+","US","2021-01-17","WRAS",NA,94.29,60.68,512,457,NA,NA,"EA","ORB",2021-01-01
"47310","POLARCUBE","2021-002B",47310,"PAY","+","US","2021-01-17","WRAS",NA,93.92,60.68,490,442,NA,NA,"EA","ORB",2021-01-01
"47311","RADFXSAT-2 (AO-109)","2021-002C",47311,"PAY","+","US","2021-01-17","WRAS",NA,94.28,60.68,508,459,NA,NA,"EA","ORB",2021-01-01
"47312","OBJECT D","2021-002D",47312,"PAY","D","US","2021-01-17","WRAS","2022-05-04",88.43,60.64,200,194,NA,NA,"EA","IMP",2021-01-01
"47313","PROMETHEUS 2-11","2021-002E",47313,"PAY","+","US","2021-01-17","WRAS",NA,93.73,60.68,481,434,NA,NA,"EA","ORB",2021-01-01
"47314","MITEE-1","2021-002F",47314,"PAY","+","US","2021-01-17","WRAS",NA,93.82,60.68,484,439,NA,NA,"EA","ORB",2021-01-01
"47315","OBJECT G","2021-002G",47315,"PAY","+","US","2021-01-17","WRAS",NA,94.11,60.68,498,453,NA,NA,"EA","ORB",2021-01-01
"47316","LAUNCHERONE R/B","2021-002H",47316,"R/B",NA,"US","2021-01-17","WRAS",NA,92.96,60.69,457,381,NA,NA,"EA","ORB",2021-01-01
"47317","OBJECT J","2021-002J",47317,"PAY","+","US","2021-01-17","WRAS",NA,94.33,60.68,514,459,NA,NA,"EA","ORB",2021-01-01
