"","OBJECT_NAME","OBJECT_ID","NORAD_CAT_ID","OBJECT_TYPE","OPS_STATUS_CODE","OWNER","LAUNCH_DATE","LAUNCH_SITE","DECAY_DATE","PERIOD","INCLINATION","APOGEE","PERIGEE","RCS","DATA_STATUS_CODE","ORBIT_CENTER","ORBIT_TYPE","LAUNCH_YEAR"
"53229","STARLINK-4179","2022-086AK",53275,"PAY","+","US",2022-07-24,"AFETR",NA,94.64,53.22,502,500,NA,NA,"EA","ORB",2022-01-01
"53230","STARLINK-4174","2022-086AL",53276,"PAY","+","US",2022-07-24,"AFETR",NA,94.68,53.22,504,502,NA,NA,"EA","ORB",2022-01-01
"53231","STARLINK-4178","2022-086AM",53277,"PAY","+","US",2022-07-24,"AFETR",NA,94.59,53.22,500,497,NA,NA,"EA","ORB",2022-01-01
"53232","STARLINK-4180","2022-086AN",53278,"PAY","+","US",2022-07-24,"AFETR",NA,94.62,53.22,502,499,NA,NA,"EA","ORB",2022-01-01
"53233","STARLINK-4163","2022-086AP",53279,"PAY","D","US",2022-07-24,"AFETR","2022-07-31",87.9,53.21,179,162,NA,NA,"EA","IMP",2022-01-01
"53234","STARLINK-4169","2022-086AQ",53280,"PAY","+","US",2022-07-24,"AFETR",NA,91.95,53.22,372,368,NA,NA,"EA","ORB",2022-01-01
"53235","STARLINK-4182","2022-086AR",53281,"PAY","+","US",2022-07-24,"AFETR",NA,94.55,53.22,498,496,NA,NA,"EA","ORB",2022-01-01
"53236","STARLINK-4164","2022-086AS",53282,"PAY","+","US",2022-07-24,"AFETR",NA,94.59,53.22,500,497,NA,NA,"EA","ORB",2022-01-01
"53237","STARLINK-4175","2022-086AT",53283,"PAY","+","US",2022-07-24,"AFETR",NA,94.53,53.22,497,495,NA,NA,"EA","ORB",2022-01-01
"53238","STARLINK-4172","2022-086AU",53284,"PAY","+","US",2022-07-24,"AFETR",NA,94.57,53.22,499,497,NA,NA,"EA","ORB",2022-01-01
"53239","STARLINK-4173","2022-086AV",53285,"PAY","+","US",2022-07-24,"AFETR",NA,94.48,53.22,494,492,NA,NA,"EA","ORB",2022-01-01
"53240","STARLINK-4165","2022-086AW",53286,"PAY","+","US",2022-07-24,"AFETR",NA,94.51,53.22,496,494,NA,NA,"EA","ORB",2022-01-01
"53241","STARLINK-4107","2022-086AX",53287,"PAY","+","US",2022-07-24,"AFETR",NA,94.44,53.22,493,490,NA,NA,"EA","ORB",2022-01-01
"53242","STARLINK-4162","2022-086AY",53288,"PAY","+","US",2022-07-24,"AFETR",NA,94.5,53.22,495,493,NA,NA,"EA","ORB",2022-01-01
"53243","STARLINK-4176","2022-086AZ",53289,"PAY","+","US",2022-07-24,"AFETR",NA,93.16,53.22,431,428,NA,NA,"EA","ORB",2022-01-01
"53244","STARLINK-4149","2022-086BA",53290,"PAY","+","US",2022-07-24,"AFETR",NA,94.46,53.22,494,491,NA,NA,"EA","ORB",2022-01-01
"53245","STARLINK-4166","2022-086BB",53291,"PAY","+","US",2022-07-24,"AFETR",NA,92.99,53.22,422,420,NA,NA,"EA","ORB",2022-01-01
"53246","STARLINK-4159","2022-086BC",53292,"PAY","+","US",2022-07-24,"AFETR",NA,94.43,53.22,492,490,NA,NA,"EA","ORB",2022-01-01
"53247","STARLINK-4148","2022-086BD",53293,"PAY","+","US",2022-07-24,"AFETR",NA,91.75,53.22,361,360,NA,NA,"EA","ORB",2022-01-01
"53248","STARLINK-4146","2022-086BE",53294,"PAY","+","US",2022-07-24,"AFETR",NA,91.75,53.22,361,360,NA,NA,"EA","ORB",2022-01-01
"53340","STARLINK-4522","2022-097A",53388,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53341","STARLINK-4523","2022-097B",53389,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53342","STARLINK-4517","2022-097C",53390,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53343","STARLINK-4521","2022-097D",53391,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53344","STARLINK-4535","2022-097E",53392,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53345","STARLINK-4530","2022-097F",53393,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53346","STARLINK-4544","2022-097G",53394,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.21,541,538,NA,NA,"EA","ORB",2022-01-01
"53347","STARLINK-4534","2022-097H",53395,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53348","STARLINK-4524","2022-097J",53396,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53349","STARLINK-4515","2022-097K",53397,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53350","STARLINK-4512","2022-097L",53398,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53351","STARLINK-4528","2022-097M",53399,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53352","STARLINK-4520","2022-097N",53400,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53353","STARLINK-4525","2022-097P",53401,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53354","STARLINK-4499","2022-097Q",53402,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53355","STARLINK-4507","2022-097R",53403,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53356","STARLINK-4509","2022-097S",53404,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53357","STARLINK-4510","2022-097T",53405,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53358","STARLINK-4533","2022-097U",53406,"PAY","+","US",2022-08-10,"AFETR",NA,95.38,53.22,538,535,NA,NA,"EA","ORB",2022-01-01
"53359","STARLINK-4537","2022-097V",53407,"PAY","+","US",2022-08-10,"AFETR",NA,92.65,53.22,405,403,NA,NA,"EA","ORB",2022-01-01
"53360","STARLINK-4491","2022-097W",53408,"PAY","+","US",2022-08-10,"AFETR",NA,95.43,53.22,540,538,NA,NA,"EA","ORB",2022-01-01
"53361","STARLINK-4490","2022-097X",53409,"PAY","+","US",2022-08-10,"AFETR",NA,92.65,53.22,405,403,NA,NA,"EA","ORB",2022-01-01
"53362","STARLINK-4492","2022-097Y",53410,"PAY","+","US",2022-08-10,"AFETR",NA,95.42,53.22,540,537,NA,NA,"EA","ORB",2022-01-01
"53363","STARLINK-4497","2022-097Z",53411,"PAY","+","US",2022-08-10,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53364","STARLINK-4496","2022-097AA",53412,"PAY","+","US",2022-08-10,"AFETR",NA,95.35,53.22,537,534,NA,NA,"EA","ORB",2022-01-01
"53365","STARLINK-4500","2022-097AB",53413,"PAY","+","US",2022-08-10,"AFETR",NA,95.4,53.22,539,537,NA,NA,"EA","ORB",2022-01-01
"53366","STARLINK-4304","2022-097AC",53414,"PAY","+","US",2022-08-10,"AFETR",NA,95.33,53.22,536,534,NA,NA,"EA","ORB",2022-01-01
"53367","STARLINK-4479","2022-097AD",53415,"PAY","+","US",2022-08-10,"AFETR",NA,95.32,53.22,535,533,NA,NA,"EA","ORB",2022-01-01
"53368","STARLINK-4480","2022-097AE",53416,"PAY","+","US",2022-08-10,"AFETR",NA,95.26,53.22,533,530,NA,NA,"EA","ORB",2022-01-01
"53369","STARLINK-4484","2022-097AF",53417,"PAY","+","US",2022-08-10,"AFETR",NA,95.3,53.22,534,532,NA,NA,"EA","ORB",2022-01-01
"53370","STARLINK-4481","2022-097AG",53418,"PAY","+","US",2022-08-10,"AFETR",NA,92.72,53.22,409,407,NA,NA,"EA","ORB",2022-01-01
"53371","STARLINK-4476","2022-097AH",53419,"PAY","+","US",2022-08-10,"AFETR",NA,95.28,53.22,534,531,NA,NA,"EA","ORB",2022-01-01
"53372","STARLINK-4552","2022-097AJ",53420,"PAY","+","US",2022-08-10,"AFETR",NA,95.22,53.22,531,528,NA,NA,"EA","ORB",2022-01-01
"53373","STARLINK-4545","2022-097AK",53421,"PAY","+","US",2022-08-10,"AFETR",NA,95.26,53.22,532,530,NA,NA,"EA","ORB",2022-01-01
"53374","STARLINK-4546","2022-097AL",53422,"PAY","+","US",2022-08-10,"AFETR",NA,95.19,53.22,529,526,NA,NA,"EA","ORB",2022-01-01
"53375","STARLINK-4539","2022-097AM",53423,"PAY","+","US",2022-08-10,"AFETR",NA,95.24,53.22,531,529,NA,NA,"EA","ORB",2022-01-01
"53376","STARLINK-4532","2022-097AN",53424,"PAY","+","US",2022-08-10,"AFETR",NA,95.15,53.22,527,524,NA,NA,"EA","ORB",2022-01-01
"53377","STARLINK-4531","2022-097AP",53425,"PAY","+","US",2022-08-10,"AFETR",NA,95.21,53.22,530,527,NA,NA,"EA","ORB",2022-01-01
"53378","STARLINK-4558","2022-097AQ",53426,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,406,404,NA,NA,"EA","ORB",2022-01-01
"53379","STARLINK-4541","2022-097AR",53427,"PAY","+","US",2022-08-10,"AFETR",NA,95.17,53.22,528,526,NA,NA,"EA","ORB",2022-01-01
"53380","STARLINK-4540","2022-097AS",53428,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,406,404,NA,NA,"EA","ORB",2022-01-01
"53381","STARLINK-4543","2022-097AT",53429,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,406,404,NA,NA,"EA","ORB",2022-01-01
"53382","STARLINK-4538","2022-097AU",53430,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,406,404,NA,NA,"EA","ORB",2022-01-01
"53383","STARLINK-4548","2022-097AV",53431,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,406,404,NA,NA,"EA","ORB",2022-01-01
"53384","STARLINK-4557","2022-097AW",53432,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,406,404,NA,NA,"EA","ORB",2022-01-01
"53385","STARLINK-4549","2022-097AX",53433,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,406,404,NA,NA,"EA","ORB",2022-01-01
"53386","STARLINK-4498","2022-097AY",53434,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,406,404,NA,NA,"EA","ORB",2022-01-01
"53387","STARLINK-4542","2022-097AZ",53435,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,406,404,NA,NA,"EA","ORB",2022-01-01
"53388","STARLINK-4527","2022-097BA",53436,"PAY","+","US",2022-08-10,"AFETR",NA,92.66,53.22,405,404,NA,NA,"EA","ORB",2022-01-01
"53389","STARLINK-4529","2022-097BB",53437,"PAY","D","US",2022-08-10,"AFETR","2022-08-17",88.11,53.21,190,172,NA,NA,"EA","IMP",2022-01-01
"53390","STARLINK-4526","2022-097BC",53438,"PAY","+","US",2022-08-10,"AFETR",NA,92.65,53.22,405,404,NA,NA,"EA","ORB",2022-01-01
"53391","STARLINK-4519","2022-097BD",53439,"PAY","+","US",2022-08-10,"AFETR",NA,92.65,53.22,405,404,NA,NA,"EA","ORB",2022-01-01
"53417","STARLINK-4415","2022-099A",53465,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53418","STARLINK-4398","2022-099B",53466,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,561,NA,NA,"EA","ORB",2022-01-01
"53419","STARLINK-4394","2022-099C",53467,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53420","STARLINK-4400","2022-099D",53468,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53421","STARLINK-4399","2022-099E",53469,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53422","STARLINK-4393","2022-099F",53470,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,561,NA,NA,"EA","ORB",2022-01-01
"53423","STARLINK-4316","2022-099G",53471,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53424","STARLINK-4447","2022-099H",53472,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53425","STARLINK-4383","2022-099J",53473,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53426","STARLINK-4445","2022-099K",53474,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53427","STARLINK-4389","2022-099L",53475,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53428","STARLINK-4378","2022-099M",53476,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53429","STARLINK-4412","2022-099N",53477,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53430","STARLINK-4433","2022-099P",53478,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53431","STARLINK-4436","2022-099Q",53479,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,561,NA,NA,"EA","ORB",2022-01-01
"53432","STARLINK-4442","2022-099R",53480,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53433","STARLINK-4302","2022-099S",53481,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53434","STARLINK-4360","2022-099T",53482,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53435","STARLINK-4401","2022-099U",53483,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53436","STARLINK-4426","2022-099V",53484,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53437","STARLINK-4430","2022-099W",53485,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53438","STARLINK-4431","2022-099X",53486,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53439","STARLINK-4432","2022-099Y",53487,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53440","STARLINK-4421","2022-099Z",53488,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53441","STARLINK-4392","2022-099AA",53489,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53442","STARLINK-4387","2022-099AB",53490,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53443","STARLINK-4450","2022-099AC",53491,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53444","STARLINK-4451","2022-099AD",53492,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53445","STARLINK-4361","2022-099AE",53493,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53446","STARLINK-4340","2022-099AF",53494,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53447","STARLINK-4429","2022-099AG",53495,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53448","STARLINK-4465","2022-099AH",53496,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53449","STARLINK-4453","2022-099AJ",53497,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53450","STARLINK-4439","2022-099AK",53498,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53451","STARLINK-4454","2022-099AL",53499,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53452","STARLINK-4455","2022-099AM",53500,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53453","STARLINK-4434","2022-099AN",53501,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53454","STARLINK-4435","2022-099AP",53502,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53455","STARLINK-4461","2022-099AQ",53503,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53456","STARLINK-4448","2022-099AR",53504,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53457","STARLINK-4446","2022-099AS",53505,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,561,NA,NA,"EA","ORB",2022-01-01
"53458","STARLINK-4437","2022-099AT",53506,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,561,NA,NA,"EA","ORB",2022-01-01
"53459","STARLINK-4444","2022-099AU",53507,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,561,NA,NA,"EA","ORB",2022-01-01
"53460","STARLINK-4443","2022-099AV",53508,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53461","STARLINK-4402","2022-099AW",53509,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53462","STARLINK-4441","2022-099AX",53510,"PAY","+","US",2022-08-12,"AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53479","STARLINK-4511","2022-101A",53527,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.21,541,539,NA,NA,"EA","ORB",2022-01-01
"53480","STARLINK-4503","2022-101B",53528,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.21,541,539,NA,NA,"EA","ORB",2022-01-01
"53481","STARLINK-4478","2022-101C",53529,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.21,541,538,NA,NA,"EA","ORB",2022-01-01
"53482","STARLINK-4482","2022-101D",53530,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53483","STARLINK-4487","2022-101E",53531,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.21,541,539,NA,NA,"EA","ORB",2022-01-01
"53484","STARLINK-4483","2022-101F",53532,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53485","STARLINK-4493","2022-101G",53533,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53486","STARLINK-4488","2022-101H",53534,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53487","STARLINK-4138","2022-101J",53535,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53488","STARLINK-4053","2022-101K",53536,"PAY","+","US",2022-08-19,"AFETR",NA,93.78,53.22,461,459,NA,NA,"EA","ORB",2022-01-01
"53489","STARLINK-4120","2022-101L",53537,"PAY","+","US",2022-08-19,"AFETR",NA,95.43,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53490","STARLINK-4118","2022-101M",53538,"PAY","+","US",2022-08-19,"AFETR",NA,94.2,53.22,481,479,NA,NA,"EA","ORB",2022-01-01
"53491","STARLINK-4123","2022-101N",53539,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53492","STARLINK-4486","2022-101P",53540,"PAY","+","US",2022-08-19,"AFETR",NA,94.18,53.22,480,478,NA,NA,"EA","ORB",2022-01-01
"53493","STARLINK-4485","2022-101Q",53541,"PAY","+","US",2022-08-19,"AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53494","STARLINK-4489","2022-101R",53542,"PAY","+","US",2022-08-19,"AFETR",NA,94.14,53.22,478,476,NA,NA,"EA","ORB",2022-01-01
"53495","STARLINK-4297","2022-101S",53543,"PAY","+","US",2022-08-19,"AFETR",NA,94.19,53.22,480,478,NA,NA,"EA","ORB",2022-01-01
"53496","STARLINK-4303","2022-101T",53544,"PAY","+","US",2022-08-19,"AFETR",NA,94.11,53.22,477,474,NA,NA,"EA","ORB",2022-01-01
"53497","STARLINK-4475","2022-101U",53545,"PAY","+","US",2022-08-19,"AFETR",NA,94.16,53.22,479,477,NA,NA,"EA","ORB",2022-01-01
"53498","STARLINK-4477","2022-101V",53546,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.22,355,344,NA,NA,"EA","ORB",2022-01-01
"53499","STARLINK-4474","2022-101W",53547,"PAY","+","US",2022-08-19,"AFETR",NA,94.13,53.22,477,475,NA,NA,"EA","ORB",2022-01-01
"53500","STARLINK-4513","2022-101X",53548,"PAY","+","US",2022-08-19,"AFETR",NA,94.05,53.22,474,472,NA,NA,"EA","ORB",2022-01-01
"53501","STARLINK-4516","2022-101Y",53549,"PAY","+","US",2022-08-19,"AFETR",NA,94.09,53.22,476,473,NA,NA,"EA","ORB",2022-01-01
"53502","STARLINK-4518","2022-101Z",53550,"PAY","+","US",2022-08-19,"AFETR",NA,94.04,53.22,473,471,NA,NA,"EA","ORB",2022-01-01
"53503","STARLINK-4514","2022-101AA",53551,"PAY","+","US",2022-08-19,"AFETR",NA,94.07,53.22,475,473,NA,NA,"EA","ORB",2022-01-01
"53504","STARLINK-4495","2022-101AB",53552,"PAY","+","US",2022-08-19,"AFETR",NA,94,53.22,471,469,NA,NA,"EA","ORB",2022-01-01
"53505","STARLINK-4501","2022-101AC",53553,"PAY","+","US",2022-08-19,"AFETR",NA,94.02,53.22,472,470,NA,NA,"EA","ORB",2022-01-01
"53506","STARLINK-4506","2022-101AD",53554,"PAY","+","US",2022-08-19,"AFETR",NA,93.96,53.22,469,467,NA,NA,"EA","ORB",2022-01-01
"53507","STARLINK-4504","2022-101AE",53555,"PAY","+","US",2022-08-19,"AFETR",NA,94.02,53.22,472,470,NA,NA,"EA","ORB",2022-01-01
"53508","STARLINK-4505","2022-101AF",53556,"PAY","+","US",2022-08-19,"AFETR",NA,93.93,53.22,468,466,NA,NA,"EA","ORB",2022-01-01
"53509","STARLINK-4502","2022-101AG",53557,"PAY","+","US",2022-08-19,"AFETR",NA,93.98,53.22,470,468,NA,NA,"EA","ORB",2022-01-01
"53510","STARLINK-4494","2022-101AH",53558,"PAY","+","US",2022-08-19,"AFETR",NA,92.73,53.22,409,407,NA,NA,"EA","ORB",2022-01-01
"53511","STARLINK-4508","2022-101AJ",53559,"PAY","+","US",2022-08-19,"AFETR",NA,93.95,53.22,468,467,NA,NA,"EA","ORB",2022-01-01
"53512","STARLINK-4564","2022-101AK",53560,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53513","STARLINK-4563","2022-101AL",53561,"PAY","+","US",2022-08-19,"AFETR",NA,93.91,53.22,467,465,NA,NA,"EA","ORB",2022-01-01
"53514","STARLINK-4565","2022-101AM",53562,"PAY","+","US",2022-08-19,"AFETR",NA,91.54,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53515","STARLINK-4561","2022-101AN",53563,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53516","STARLINK-4577","2022-101AP",53564,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.22,352,347,NA,NA,"EA","ORB",2022-01-01
"53517","STARLINK-4575","2022-101AQ",53565,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53518","STARLINK-4576","2022-101AR",53566,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53519","STARLINK-4585","2022-101AS",53567,"PAY","+","US",2022-08-19,"AFETR",NA,91.54,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53520","STARLINK-4583","2022-101AT",53568,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.22,352,347,NA,NA,"EA","ORB",2022-01-01
"53521","STARLINK-4582","2022-101AU",53569,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53522","STARLINK-4550","2022-101AV",53570,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53523","STARLINK-4584","2022-101AW",53571,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53524","STARLINK-4555","2022-101AX",53572,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53525","STARLINK-4547","2022-101AY",53573,"PAY","+","US",2022-08-19,"AFETR",NA,91.54,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53526","STARLINK-4559","2022-101AZ",53574,"PAY","+","US",2022-08-19,"AFETR",NA,91.54,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53527","STARLINK-4551","2022-101BA",53575,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53528","STARLINK-4581","2022-101BB",53576,"PAY","+","US",2022-08-19,"AFETR",NA,91.54,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53529","STARLINK-4553","2022-101BC",53577,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
"53530","STARLINK-4556","2022-101BD",53578,"PAY","+","US",2022-08-19,"AFETR",NA,91.53,53.21,352,348,NA,NA,"EA","ORB",2022-01-01
