"","COSPARID","RSO_NAME","RSO_TYPE","PAYLOAD_OPERATIONAL_STATUS","ORBIT_TYPE","APPLICATION","SOURCE","LAUNCH_SITE","LAUNCH_DATE","DECAY_DATE","ORBITAL_PERIOD","12","13","14","INCLINATION","APOGEE","PERIGEE","18","19","20","21","22","23","a","e","26","27","28","29","X_","Y_","Z_","33","34","35","36","37","38","39","40","41","42","LAUNCH_YEAR","count"
"15928","2019-035BM","Starlink461","plat","+","LEO","comms","USA","AFETR",2019-11-21,"2029-11-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-26",6917,0,0.925025,0,1.5708,4.48888,4.2353e-13,6917,0,-4.56849,2.7973e-16,6.0626,3971.9,5662.94,0.198559,-3.33823,2.34118,6.05258,2022,2019-01-01,1
"15929","2019-035BN","Starlink462","plat","+","LEO","comms","USA","AFETR",2019-11-21,"2029-11-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-20",6917,0,0.925025,0,1.5708,2.78422,4.2353e-13,6917,0,-4.56849,2.7973e-16,6.0626,-52.9735,6916.8,0.206921,-4.07721,-0.0314071,6.0526,2022,2019-01-01,1
"15930","2019-036A","Starlink463","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-11-12",6917,0,0.925025,0,1.8326,2.46592,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,4047.67,5609.03,-3.75024,-3.30413,2.38842,6.05286,2022,2019-01-01,1
"15931","2019-036B","Starlink464","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-13",6917,0,0.925025,0,1.8326,0.136352,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2628.9,6397.95,-3.70475,-3.77222,-1.54649,6.05292,2022,2019-01-01,1
"15932","2019-036C","Starlink465","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-28",6917,0,0.925025,0,1.8326,2.54918,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-909.487,6856.95,-3.70783,-4.04196,-0.532842,6.05291,2022,2019-01-01,1
"15933","2019-036D","Starlink466","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-01",6917,0,0.925025,0,1.8326,4.36388,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-554.312,6894.75,-3.71404,-4.06408,-0.323476,6.0529,2022,2019-01-01,1
"15934","2019-036E","Starlink467","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-05",6917,0,0.925025,0,1.8326,3.18139,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-6036.73,3376.8,-3.71868,-1.99312,-3.55644,6.05296,2022,2019-01-01,1
"15935","2019-036F","Starlink468","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-26",6917,0,0.925025,0,1.8326,2.75333,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-4453.41,5292.64,-3.70993,-3.12158,-2.62236,6.05293,2022,2019-01-01,1
"15936","2019-036G","Starlink469","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-26",6917,0,0.925025,0,1.8326,2.84633,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-4453.6,5292.48,-3.70993,-3.12149,-2.62248,6.05293,2022,2019-01-01,1
"15937","2019-036H","Starlink470","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-17",6917,0,0.925025,0,1.8326,1.34827,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,1340.39,6785.89,-3.72356,-3.99904,0.793235,6.05289,2022,2019-01-01,1
"15938","2019-036I","Starlink471","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-29",6917,0,0.925025,0,1.8326,2.04049,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,2702.56,6367.18,-3.73614,-3.75162,1.59593,6.05288,2022,2019-01-01,1
"15939","2019-036J","Starlink472","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-11-28",6917,0,0.925025,0,1.8326,0.491053,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,5492.72,4204.15,-3.76875,-2.47539,3.23952,6.05284,2022,2019-01-01,1
"15940","2019-036K","Starlink473","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-17",6917,0,0.925025,0,1.8326,3.27192,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2182.97,6563.5,-3.71028,-3.86959,-1.28357,6.05291,2022,2019-01-01,1
"15941","2019-036L","Starlink474","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-15",6917,0,0.925025,0,1.8326,0.575413,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,1106.2,6827.97,-3.72257,-4.02395,0.655223,6.05289,2022,2019-01-01,1
"15942","2019-036M","Starlink475","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-03",6917,0,0.925025,0,1.8326,0.069197,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-317.01,6909.73,-3.71507,-4.0728,-0.183601,6.0529,2022,2019-01-01,1
"15943","2019-036N","Starlink476","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-09",6917,0,0.925025,0,1.8326,0.0348672,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-5790.1,3784.13,-3.72163,-2.23308,-3.41089,6.05295,2022,2019-01-01,1
"15944","2019-036O","Starlink477","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-12-01",6917,0,0.925025,0,1.8326,2.67887,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,5702.15,3915.4,-3.76726,-2.3051,3.36283,6.05283,2022,2019-01-01,1
"15945","2019-036P","Starlink478","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-24",6917,0,0.925025,0,1.8326,1.47179,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1378.44,6778.26,-3.70513,-3.9958,-0.809287,6.05291,2022,2019-01-01,1
"15946","2019-036Q","Starlink479","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-11",6917,0,0.925025,0,1.8326,0.392038,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2847.55,6303.68,-3.70333,-3.71675,-1.67541,6.05292,2022,2019-01-01,1
"15947","2019-036R","Starlink480","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-25",6917,0,0.925025,0,1.8326,2.23243,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1261.63,6800.97,-3.70464,-4.00913,-0.740426,6.05291,2022,2019-01-01,1
"15948","2019-036S","Starlink481","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-11-14",6917,0,0.925025,0,1.8326,5.86938,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,4331.32,5393.01,-3.75268,-3.17667,2.55551,6.05286,2022,2019-01-01,1
"15949","2019-036T","Starlink482","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-22",6917,0,0.925025,0,1.8326,1.76894,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-4806.69,4973.99,-3.7156,-2.93394,-2.83073,6.05294,2022,2019-01-01,1
"15950","2019-036U","Starlink483","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-12",6917,0,0.925025,0,1.8326,1.33979,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2738.67,6351.74,-3.70368,-3.74503,-1.61121,6.05292,2022,2019-01-01,1
"15951","2019-036V","Starlink484","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-11-05",6917,0,0.925025,0,1.8326,0.988781,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,3448.14,5996.26,-3.73607,-3.53265,2.03522,6.05287,2022,2019-01-01,1
"15952","2019-036W","Starlink485","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-22",6917,0,0.925025,0,1.8326,2.04905,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-4806.86,4973.83,-3.7156,-2.93384,-2.83083,6.05294,2022,2019-01-01,1
"15953","2019-036X","Starlink486","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-04",6917,0,0.925025,0,1.8326,4.38593,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-6093.74,3272.8,-3.71743,-1.93184,-3.59009,6.05296,2022,2019-01-01,1
"15954","2019-036Y","Starlink487","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-11-03",6917,0,0.925025,0,1.8326,0.121831,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,3239.64,6111.43,-3.73502,-3.60063,1.91238,6.05287,2022,2019-01-01,1
"15955","2019-036Z","Starlink488","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-17",6917,0,0.925025,0,1.8326,5.74579,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-5216.18,4542.72,-3.71239,-2.67993,-3.07229,6.05294,2022,2019-01-01,1
"15956","2019-036AA","Starlink489","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-23",6917,0,0.925025,0,1.8326,0.28325,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,2032.29,6611.71,-3.72206,-3.89606,1.20097,6.05288,2022,2019-01-01,1
"15957","2019-036AB","Starlink490","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-07",6917,0,0.925025,0,1.8326,0.197554,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-5916.79,3582.81,-3.72145,-2.11448,-3.48565,6.05296,2022,2019-01-01,1
"15958","2019-036AC","Starlink491","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-20",6917,0,0.925025,0,1.8326,1.4633,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-4975.07,4805.57,-3.71539,-2.83475,-2.93005,6.05294,2022,2019-01-01,1
"15959","2019-036AD","Starlink492","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-11",6917,0,0.925025,0,1.8326,6.24843,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,634.259,6887.86,-3.71472,-4.05947,0.377075,6.05289,2022,2019-01-01,1
"15960","2019-036AE","Starlink493","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-06",6917,0,0.925025,0,1.8326,3.47376,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,39.9684,6916.88,-3.71161,-4.07686,0.0268056,6.05289,2022,2019-01-01,1
"15961","2019-036AF","Starlink494","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-28",6917,0,0.925025,0,1.8326,0.0496047,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-4268.57,5442.81,-3.70666,-3.21001,-2.51336,6.05293,2022,2019-01-01,1
"15962","2019-036AG","Starlink495","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-29",6917,0,0.925025,0,1.8326,4.28577,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,2702.72,6367.12,-3.73614,-3.75158,1.59602,6.05288,2022,2019-01-01,1
"15963","2019-036AH","Starlink496","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-18",6917,0,0.925025,0,1.8326,5.99774,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2069.35,6600.2,-3.71076,-3.89117,-1.21659,6.05291,2022,2019-01-01,1
"15964","2019-036AI","Starlink497","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-22",6917,0,0.925025,0,1.8326,2.1017,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1610.9,6726.8,-3.70753,-3.96558,-0.946319,6.05291,2022,2019-01-01,1
"15965","2019-036AJ","Starlink498","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-09",6917,0,0.925025,0,1.8326,5.66268,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,397,6905.6,-3.71113,-4.07003,0.237238,6.05289,2022,2019-01-01,1
"15966","2019-036AK","Starlink499","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-23",6917,0,0.925025,0,1.8326,2.86234,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1494.94,6753.52,-3.70619,-3.98127,-0.877959,6.05291,2022,2019-01-01,1
"15967","2019-036AL","Starlink500","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-18",6917,0,0.925025,0,1.8326,1.15767,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-5137.55,4631.46,-3.71348,-2.7322,-3.0259,6.05294,2022,2019-01-01,1
"15968","2019-036AM","Starlink501","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-19",6917,0,0.925025,0,1.8326,0.755307,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1955.72,6634.76,-3.71065,-3.91149,-1.1496,6.05291,2022,2019-01-01,1
"15969","2019-036AN","Starlink502","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-21",6917,0,0.925025,0,1.8326,1.99537,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1726.58,6698.04,-3.70888,-3.94868,-1.01452,6.05291,2022,2019-01-01,1
"15970","2019-036AO","Starlink503","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-06",6917,0,0.925025,0,1.8326,0.839667,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-5977.62,3480.36,-3.72017,-2.05413,-3.52156,6.05296,2022,2019-01-01,1
"15971","2019-036AP","Starlink504","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-13",6917,0,0.925025,0,1.8326,4.9474,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-5516.41,4173.02,-3.71328,-2.46217,-3.24941,6.05294,2022,2019-01-01,1
"15972","2019-036AQ","Starlink505","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-24",6917,0,0.925025,0,1.8326,3.99719,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1378.5,6778.24,-3.70513,-3.99579,-0.809323,6.05291,2022,2019-01-01,1
"15973","2019-036AR","Starlink506","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-08",6917,0,0.925025,0,1.8326,2.26684,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-5854.49,3683.72,-3.72204,-2.17393,-3.44889,6.05295,2022,2019-01-01,1
"15974","2019-036AS","Starlink507","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-10",6917,0,0.925025,0,1.8326,3.50801,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-5724.17,3883.14,-3.72016,-2.29141,-3.37199,6.05295,2022,2019-01-01,1
"15975","2019-036AT","Starlink508","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-20",6917,0,0.925025,0,1.8326,1.98317,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1841.5,6667.37,-3.70999,-3.93065,-1.08226,6.05291,2022,2019-01-01,1
"15976","2019-036AU","Starlink509","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-22",6917,0,0.925025,0,1.8326,1.58079,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,1918.39,6645.65,-3.7214,-3.91612,1.13385,6.05288,2022,2019-01-01,1
"15977","2019-036AV","Starlink510","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-12",6917,0,0.925025,0,1.8326,2.22165,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,752.27,6875.97,-3.71705,-4.05241,0.446628,6.05289,2022,2019-01-01,1
"15978","2019-036AW","Starlink511","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-23",6917,0,0.925025,0,1.8326,5.05498,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-4720.45,5055.91,-3.71483,-2.98218,-2.77987,6.05293,2022,2019-01-01,1
"15979","2019-036AX","Starlink512","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-11",6917,0,0.925025,0,1.8326,3.47876,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2847.57,6303.67,-3.70333,-3.71675,-1.67542,6.05292,2022,2019-01-01,1
"15980","2019-036AY","Starlink513","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-04",6917,0,0.925025,0,1.8326,5.8413,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-3583.95,5916.09,-3.71181,-3.48865,-2.10962,6.05292,2022,2019-01-01,1
"15981","2019-036AZ","Starlink514","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-11-28",6917,0,0.925025,0,1.8326,4.41921,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,5492.59,4204.32,-3.76875,-2.47549,3.23945,6.05284,2022,2019-01-01,1
"15982","2019-036BA","Starlink515","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-30",6917,0,0.925025,0,1.8326,0.447191,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,2811.97,6319.63,-3.73701,-3.72354,1.6604,6.05288,2022,2019-01-01,1
"15983","2019-036BB","Starlink516","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-21",6917,0,0.925025,0,1.8326,3.30513,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1726.48,6698.07,-3.70888,-3.9487,-1.01446,6.05291,2022,2019-01-01,1
"15984","2019-036BC","Starlink517","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-14",6917,0,0.925025,0,1.8326,5.66767,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2518.34,6442.27,-3.70625,-3.79829,-1.4813,6.05292,2022,2019-01-01,1
"15985","2019-036BD","Starlink518","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-11-19",6917,0,0.925025,0,1.8326,5.9148,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,4778.6,5000.98,-3.75256,-2.94539,2.81896,6.05285,2022,2019-01-01,1
"15986","2019-036BE","Starlink519","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-29",6917,0,0.925025,0,1.8326,0.247886,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,2702.87,6367.05,-3.73614,-3.75154,1.59612,6.05288,2022,2019-01-01,1
"15987","2019-036BF","Starlink520","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-16",6917,0,0.925025,0,1.8326,0.811669,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2295.47,6525,-3.70926,-3.84695,-1.3499,6.05291,2022,2019-01-01,1
"15988","2019-036BG","Starlink521","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-03",6917,0,0.925025,0,1.8326,4.37267,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-316.685,6909.75,-3.71507,-4.07281,-0.183409,6.0529,2022,2019-01-01,1
"15989","2019-036BH","Starlink522","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-13",6917,0,0.925025,0,1.8326,3.91782,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,870.519,6862,-3.71929,-4.04412,0.516321,6.05289,2022,2019-01-01,1
"15990","2019-036BI","Starlink523","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-15",6917,0,0.925025,0,1.8326,0.519351,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2407.12,6484.65,-3.70785,-3.82321,-1.41572,6.05292,2022,2019-01-01,1
"15991","2019-036BJ","Starlink524","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-12",6917,0,0.925025,0,1.8326,5.17493,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-2738.64,6351.75,-3.70368,-3.74504,-1.61119,6.05292,2022,2019-01-01,1
"15992","2019-036BK","Starlink525","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-08-13",6917,0,0.925025,0,1.8326,0.629397,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-5516.17,4173.34,-3.71328,-2.46236,-3.24927,6.05294,2022,2019-01-01,1
"15993","2019-036BL","Starlink526","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-09-20",6917,0,0.925025,0,1.8326,3.66712,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,-1841.38,6667.4,-3.70999,-3.93067,-1.08219,6.05291,2022,2019-01-01,1
"15994","2019-036BM","Starlink527","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-10-22",6917,0,0.925025,0,1.8326,3.26476,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,1918.52,6645.61,-3.7214,-3.9161,1.13392,6.05288,2022,2019-01-01,1
"15995","2019-036BN","Starlink528","plat","+","LEO","comms","USA","AFETR",2019-12-22,"2029-12-21",95.41,227,1,1,53,550,550,2.4,3,3,"3","EA0","2022-11-15",6917,0,0.925025,0,1.8326,4.55619,-1790.25,6681.31,0,-4.41283,-1.18241,6.0626,4423.51,5317.65,-3.75252,-3.13221,2.60981,6.05286,2022,2019-01-01,1
"15996","2019-037A","OneWeb1","plat","+","LEO","comms","UK","FRGUI",2019-02-27,"2027-02-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-29",7567,0,1.5708,0,0,2.13228,7567,0,0,0,4.44399e-16,7.25783,2887.1,-6994.56,16.6541,-0.516318,-0.195837,7.25782,2022,2019-01-01,1
"15997","2019-037B","OneWeb2","plat","+","LEO","comms","UK","FRGUI",2019-02-27,"2027-02-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-22",7567,0,1.5708,0,0,4.35274,7567,0,0,0,4.44399e-16,7.25783,7564.28,-202.233,16.5287,-0.0306007,-0.551393,7.25782,2022,2019-01-01,1
"15998","2019-037C","OneWeb3","plat","+","LEO","comms","UK","FRGUI",2019-02-27,"2027-02-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-03",7567,0,1.5708,0,0,5.03188,7567,0,0,0,4.44399e-16,7.25783,7391.2,-1621.53,16.5429,-0.133789,-0.535786,7.25782,2022,2019-01-01,1
"15999","2019-037D","OneWeb4","plat","+","LEO","comms","UK","FRGUI",2019-02-27,"2027-02-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-22",7567,0,1.5708,0,0,5.55068,7567,0,0,0,4.44399e-16,7.25783,6616.88,3670.98,16.4842,0.253964,-0.490356,7.25782,2022,2019-01-01,1
"16000","2019-037E","OneWeb5","plat","+","LEO","comms","UK","FRGUI",2019-02-27,"2027-02-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-23",7567,0,1.5708,0,0,0.627679,7567,0,0,0,4.44399e-16,7.25783,6679.1,3556.53,16.4868,0.245483,-0.494658,7.25782,2022,2019-01-01,1
